t,Ip,Ii,gt
662.0,85.449135,143.6676,1.6957957
663.0,91.432526,145.54306,2.1133728
664.0,97.81381,147.87726,2.5236025
665.0,104.50246,150.60461,2.920957
666.0,111.45526,153.69406,3.3031344
667.0,118.68085,157.1758,3.6710374
668.0,126.220085,161.02959,4.0281734
669.0,133.96382,165.24326,4.3793216
670.0,141.85353,169.78796,4.7286735
671.0,149.80367,174.69733,5.078395
672.0,157.76176,179.9422,5.427667
673.0,165.58055,185.5597,5.772872
674.0,173.19838,191.47754,6.1083612
675.0,180.58151,197.75253,6.427817
676.0,187.60184,204.34569,6.724832
677.0,194.20055,211.21664,6.9933968
678.0,200.31773,218.31674,7.227364
679.0,205.8685,225.64587,7.419321
680.0,210.72311,233.11392,7.5588627
681.0,214.80911,240.71075,7.631594
682.0,218.0189,248.39816,7.6208096
683.0,220.15515,255.94678,7.5145736
684.0,221.21356,263.37766,7.317314
685.0,221.15926,270.5485,7.0555677
